,labels,sentences
8326,politics.stackexchange.com.txt,"What options are left, if Britain cannot decide?"
8327,raspberrypi.stackexchange.com.txt,How to display database in plain HTML or PHP from Python
8328,sharepoint.stackexchange.com.txt,Content Management Document Library - How to get Approval Status column value using SPMetal LINQ
8329,unix.stackexchange.com.txt,How to switch between users on one terminal?
8330,graphicdesign.stackexchange.com.txt,How to not subtract overlapping shapes in Photoshop
8331,sharepoint.stackexchange.com.txt,How to troubleshoot Access Denied without guessing?
8332,latin.stackexchange.com.txt,Roman uses of diacritical marks
8333,ethereum.stackexchange.com.txt,How to use a customised Data Directory in Dev mode(private blockchain)
8334,serverfault.com.txt,"IIS settings mysteriously changing ""on ther own"""
8335,skeptics.stackexchange.com.txt,"Is there a Russian social media game called ""Blue Whale"" that incites self-violence and suicide?"
8336,korean.stackexchange.com.txt,"Translation of ""nobody wants to fight (with) him"""
8337,expatriates.stackexchange.com.txt,Australian Partner (Provisional) visa (subclass 309) time limit to usage?
8338,space.stackexchange.com.txt,Detaching parts of engine bell
8339,homebrew.stackexchange.com.txt,Which malts have the highest SMM (precurser of DMS) content?
8340,space.stackexchange.com.txt,What was the fate of the Shiloh Launch Complex at Canaveral
8341,unix.stackexchange.com.txt,"How do I cp the folder, not just the folder content?"
8342,ham.stackexchange.com.txt,Can I use two yagi aerials back-to-back for a bi-directional system?
8343,puzzling.stackexchange.com.txt,"Ahmad, Ali, Amir and Nima in a tournament"
8344,ru.stackoverflow.com.txt,Hibernate Entity - возможно ли получить энтити используя незамапенное поле.
8345,hinduism.stackexchange.com.txt,Dana(Donation) to beggars at temples
8346,outdoors.stackexchange.com.txt,Is there scientific evidence of bobcats breeding with house cats?
8347,gaming.stackexchange.com.txt,How do I meet with Esbern?
8348,lifehacks.stackexchange.com.txt,Clean Automatic Transmission Fluid (Oil) from Car Carpet
8349,mechanics.stackexchange.com.txt,Tool for stubborn CV axle
8350,english.stackexchange.com.txt,"Difference in usage of ""regular"", ""usual"", ""ordinary"", ""normal"", ""common"""
8351,travel.stackexchange.com.txt,What unit of Euro coins/banknote does Rome use the most and what they don't accept normally?
8352,vi.stackexchange.com.txt,How to automate Vim's native auto-completion with a drop-down menu?
8353,politics.stackexchange.com.txt,Is the day of a press release an issue of political strategy?
8354,russian.stackexchange.com.txt,What is written on this watch?
8355,islam.stackexchange.com.txt,Is this hadith about a tree taking shahada miracle by Muhammad (saw) authentic?
8356,networkengineering.stackexchange.com.txt,Connecting to fortigate 5.4 with vpnc (ipsec)
8357,hardwarerecs.stackexchange.com.txt,Uninterruptible Power Supply for Intel Nuc?
8358,latin.stackexchange.com.txt,Vowel length in future perfect indicative and perfect conjunctive
8359,parenting.stackexchange.com.txt,my daughter learned how to open doors-now refuses to nap/stay in her room-ideas?
8360,korean.stackexchange.com.txt,"What are some examples of contemporary uses of ""arae-a"" / 아래아?"
8361,latin.stackexchange.com.txt,Why is it Iuppiter rather than Iuppater?
8362,japanese.stackexchange.com.txt,Confused with an relative clause in active and passive form
8363,pt.stackoverflow.com.txt,Retornando valor para dentro do Post Type no Wordpress
8364,gaming.stackexchange.com.txt,How do I counter a turtling Terran?
8365,outdoors.stackexchange.com.txt,What to look for in a quality shooting glove?
8366,hinduism.stackexchange.com.txt,Need to know the verse numbers from Padma purana
8367,scifi.stackexchange.com.txt,Why did Amanda Grayson marry Sarek?
8368,fitness.stackexchange.com.txt,Where should I buy dumbbells weights/bar from
8369,stats.stackexchange.com.txt,Is there a way to specify a lme model with more than one within-subjects factor?
8370,gaming.stackexchange.com.txt,How can I change the default battle keys in Star Control II?
8371,eosio.stackexchange.com.txt,nodeos compilation and missing libsoci_core.so.4.0 library
8372,softwarerecs.stackexchange.com.txt,"Add ""synonyms"" as an option in when right clicking a word in Chrome?"
8373,lifehacks.stackexchange.com.txt,Remove snow and ice on car windshield without ice scrapper
8374,english.stackexchange.com.txt,What kinds of words or phrases would you use to describe this situation?
8375,ux.stackexchange.com.txt,UX considerations for interactive mobile maps?
8376,mechanics.stackexchange.com.txt,Minor body rust sanding and repair
8377,iota.stackexchange.com.txt,Where can I find the Genesis transaction?
8378,money.stackexchange.com.txt,How can I evaluate a bank's online connectivity?
8379,wordpress.stackexchange.com.txt,Modify code for functions.php with specific twitter user url and hashtags
8380,tridion.stackexchange.com.txt,Upgrade SDL web 8 from Tridion 2013 SP1
8381,monero.stackexchange.com.txt,How do you import a wallet from the private keys into simplewallet?
8382,superuser.com.txt,Mac OS: Independent Zoom OR Mouse area magnifier?
8383,eosio.stackexchange.com.txt,is that a good way to gather smart contract action data in backend with Demux.js？
8384,english.stackexchange.com.txt,Does ‘the moment’ clause always need an unpleasant or surprising situation?
8385,health.stackexchange.com.txt,What are the health effects of drinking 1 beer a day?
8386,graphicdesign.stackexchange.com.txt,What font is this in Hangouts app?
8387,stackoverflow.com.txt,Has anyone migrated from Struts 1 to another web framework?
8388,eosio.stackexchange.com.txt,Is there a way to create offline transaction with cleos (or any other safe tool)?
8389,quant.stackexchange.com.txt,How to convert daily conditional variances into monthly?
8390,reverseengineering.stackexchange.com.txt,What's 'fs:[0]' doing and how can I execute it step by step?
8391,stackapps.com.txt,StackFlair - **Defunct** Generate flair for your Stack Exchange associated accounts
8392,monero.stackexchange.com.txt,"How exactly does ""unlock_time"" work?"
8393,ukrainian.stackexchange.com.txt,"Правила вживання літери г/ґ/х при запозиченні іншомовних слів на g/h (гакер, гостинг)"
8394,serverfault.com.txt,Access denied using NET USER command via SSH session
8395,stackoverflow.com.txt,A/B testing on a news site to improve relevance
8396,gis.stackexchange.com.txt,Using OpenLayers Selectfeature get mouse position?
8397,softwarerecs.stackexchange.com.txt,Recomendation for SSH client for iOS
8398,literature.stackexchange.com.txt,Is there any evidence for a gay relationship in The Merchant of Venice?
8399,russian.stackexchange.com.txt,"When and how ""разбор полётов"" became a idiom"
8400,expatriates.stackexchange.com.txt,Entering the UK in transit to Italy before UK visa entry date
8401,security.stackexchange.com.txt,Bad transactions in an e-commerce system?
8402,sharepoint.stackexchange.com.txt,automatically create metadata properties in the search application
8403,russian.stackexchange.com.txt,В чем разница между вдвоем и на двоих?
8404,raspberrypi.stackexchange.com.txt,Wifi Hotspot problems with wifi driver
8405,networkengineering.stackexchange.com.txt,"How to ""size"" a Router for a Given Uplink"
8406,poker.stackexchange.com.txt,Pocket pair starting hands vs. probability of opponent having a pocket pair
8407,magento.stackexchange.com.txt,Magento edit form fieldset - get value of select dropdown into a label
8408,wordpress.stackexchange.com.txt,Where is the reset password key stored/generated?
8409,puzzling.stackexchange.com.txt,How did the police know?
8410,ethereum.stackexchange.com.txt,Query multiple smart contracts' public data
8411,languagelearning.stackexchange.com.txt,What are the benefits of augmented reality for language learning according to research?
8412,ux.stackexchange.com.txt,My boss has a different idea of a website's UX
8413,russian.stackexchange.com.txt,"How can one translate the word ""Нате""?"
8414,parenting.stackexchange.com.txt,My son's dad is spending less time with him lately
8415,parenting.stackexchange.com.txt,How can we address lapses in potty training during afternoon naps?
8416,gaming.stackexchange.com.txt,When should I use a Rare Candy?
8417,es.stackoverflow.com.txt,Simular proceso en indicador de aplicación con Python
8418,languagelearning.stackexchange.com.txt,Is it possible to learn B1-level German in 3 months?
8419,hsm.stackexchange.com.txt,"Has a stereotypical ""mad scientist"" ever made a significant discovery?"
8420,serverfault.com.txt,What to check if 'pinging' doesn't work?
8421,linguistics.stackexchange.com.txt,"Nazis considered Slavs as non-Aryans, but did Nazi linguists classified the Slavic languages as ""non-Indo-European""?"
8422,graphicdesign.stackexchange.com.txt,what are the thing needed for doing illustator sketup
8423,pets.stackexchange.com.txt,Is it normal for a cat to go out and go back home voluntarily?
8424,quant.stackexchange.com.txt,How to choose a window for curve fitting and prediction?
8425,money.stackexchange.com.txt,Is the Personal Exemption included in the Standard Deduction?
8426,quantumcomputing.stackexchange.com.txt,How is $X^q$ equal to $RX(\pi q)$?
8427,genealogy.stackexchange.com.txt,Why might ancestors be missing from 1926 Canadian census?
8428,english.stackexchange.com.txt,"Why is stainless steel ""stainless""?"
8429,judaism.stackexchange.com.txt,Cloth and meat and milk
8430,graphicdesign.stackexchange.com.txt,Can I have a Photoshop action pause itself to wait for user input?
8431,ham.stackexchange.com.txt,What is the largest gauge (thinnest diametre) wire I may use as an antenna?
8432,gamedev.stackexchange.com.txt,Problem with Scanner class in Java
8433,raspberrypi.stackexchange.com.txt,"Pi not booting, no ACT LED, not the polyfuse"
8434,windowsphone.stackexchange.com.txt,Lumia 535 camera app starting on its own
8435,hardwarerecs.stackexchange.com.txt,SSD to work with PCIe
8436,german.stackexchange.com.txt,Expressing a reason for an action?
8437,poker.stackexchange.com.txt,Is there statistically any combination worse than 2 7 offsuit for preflop Texas Hold'em?
8438,sharepoint.stackexchange.com.txt,Make a folder in a document library read only without using security
8439,sports.stackexchange.com.txt,How much does a referee/umpire earn in a year?
8440,pets.stackexchange.com.txt,Is Royal Canin veterinary diet for dogs better than regular diet?
8441,eosio.stackexchange.com.txt,Is there event emitting function in smart contract?
8442,softwarerecs.stackexchange.com.txt,Nighttime Windows 10 ebook reading
8443,sports.stackexchange.com.txt,How can I graduate from single to multiple pitch climbs?
8444,german.stackexchange.com.txt,"Preposition for ""on/in the internet"""
8445,serverfault.com.txt,How could I digitally sign LDAP data?
8446,gaming.stackexchange.com.txt,What is the most effective ship for soloing higher difficulties in Jamestown?
8447,scicomp.stackexchange.com.txt,Software for 3D Navier-Stokes equation
